11,12,98
12,13,98
13,14,98
14,15,98
21,22,77
22,23,86
23,24,91
24,25,94
31,32,76
32,33,85
33,34,90
34,35,93
41,42,72
42,43,81
43,44,88
44,45,91
51,52,32
52,53,58
53,54,72
54,55,79
61,62,40
62,63,66
63,64,77
64,65,85
71,72,36
72,73,60
73,74,73
74,75,79
81,82,49
82,83,69
83,84,79
84,85,84
91,92,46
92,93,65
93,94,77
94,95,82
